"","name","SEQUENCE","START","END","STRAND","GENE","COVERAGE","COVERAGE_MAP","GAPS","perc_coverage","perc_identity","DATABASE","ACCESSION","PRODUCT","RESISTANCE","gene_present"
"8058","ESC_NA3980AA_AS","NODE_51_length_30639_cov_24.2347","22835","25075","-","vfdb_fepA","1-2241/2241","===============","0/0",100,99.02,"vfdb","NP_752600","(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8059","ESC_NA3980AA_AS","NODE_51_length_30639_cov_24.2347","25318","26520","+","vfdb_fes","1-1203/1203","===============","0/0",100,99.83,"vfdb","NP_752602","(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]",NA,1
"8060","ESC_NA3980AA_AS","NODE_51_length_30639_cov_24.2347","26738","30591","+","vfdb_entF","1-3854/3882","===============","0/0",99.28,98.62,"vfdb","NP_752604","(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8061","ESC_NA3980AA_AS","NODE_53_length_29607_cov_24.6469","199","795","-","vfdb_fimE","1-597/597","===============","0/0",100,98.66,"vfdb","NP_757240","(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]",NA,1
"8062","ESC_NA3980AA_AS","NODE_53_length_29607_cov_24.6469","1273","1875","-","vfdb_fimB","1-603/603","===============","0/0",100,98.18,"vfdb","NP_757239","(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]",NA,1
"8063","ESC_NA3980AA_AS","NODE_62_length_19881_cov_23.0229","178","4428","+","vfdb_fdeC","1-4251/4251","===============","0/0",100,100,"vfdb","YP_002390132","(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]",NA,1
"8064","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","3288","4118","+","vfdb_gspC","1-831/831","===============","0/0",100,93.26,"vfdb","YP_404599","(gspC) general secretion pathway protein C [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8065","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","4358","6208","+","vfdb_gspD","1-1836/1836","========/======","1/15",100,94.38,"vfdb","YP_404600","(gspD) general secretion pathway protein D [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8066","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","6208","7701","+","vfdb_gspE","1-1494/1494","===============","0/0",100,93.51,"vfdb","YP_404601","(gspE) general secretion pathway protein E [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8067","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","7701","8900","+","vfdb_gspF","1-1200/1200","===============","0/0",100,93.5,"vfdb","YP_404602","(gspF) general secretion pathway protein F [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8068","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","8941","9396","+","vfdb_gspG","1-456/456","===============","0/0",100,94.08,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8069","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","9433","9963","+","vfdb_gspH","1-531/531","===============","0/0",100,96.42,"vfdb","YP_404604","(gspH) general secretion pathway protein H [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8070","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","9960","10331","+","vfdb_gspI","1-372/372","===============","0/0",100,91.4,"vfdb","YP_404605","(gspI) general secretion pathway protein I [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8071","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","10364","10933","+","vfdb_gspJ","1-570/570","===============","0/0",100,94.39,"vfdb","YP_404606","(gspJ) general secretion pathway protein J [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8072","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","10930","11907","+","vfdb_gspK","1-978/978","===============","0/0",100,96.83,"vfdb","YP_404607","(gspK) general secretion pathway protein K [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8073","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","12222","13082","+","vfdb_gspL","1-861/861","===============","0/0",100,94.66,"vfdb","YP_404608","(gspL) general secretion pathway protein L [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8074","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","13198","13619","+","vfdb_gspM","1-422/423","===============","0/0",99.76,97.39,"vfdb","YP_404609","(gspM) general secretion pathway protein M [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8075","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","14678","15454","+","vfdb_kpsM","1-777/777","===============","0/0",100,100,"vfdb","AAA24046","(kpsM) KpsM [K1 capsule (VF0239)] [Escherichia coli O18:K1:H7 str. RS218]",NA,1
"8076","ESC_NA3980AA_AS","NODE_69_length_16305_cov_23.1562","15451","16110","+","vfdb_kpsT","1-660/660","===============","0/0",100,100,"vfdb","AAA24047","(kpsT) KpsT [K1 capsule (VF0239)] [Escherichia coli O18:K1:H7 str. RS218]",NA,1
"8077","ESC_NA3980AA_AS","NODE_71_length_15119_cov_24.523","2478","3640","+","vfdb_iroB","1-1163/1164","===============","0/0",99.91,98.37,"vfdb","NP_753168","(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8078","ESC_NA3980AA_AS","NODE_71_length_15119_cov_24.523","3703","7440","+","vfdb_iroC","1-3738/3738","===============","0/0",100,99.14,"vfdb","NP_753167","(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8079","ESC_NA3980AA_AS","NODE_71_length_15119_cov_24.523","7544","8773","+","vfdb_iroD","1-1230/1230","===============","0/0",100,98.86,"vfdb","NP_753166","(iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8080","ESC_NA3980AA_AS","NODE_71_length_15119_cov_24.523","8858","9814","+","vfdb_iroE","1-957/957","===============","0/0",100,99.58,"vfdb","NP_753165","(iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8081","ESC_NA3980AA_AS","NODE_71_length_15119_cov_24.523","9859","12036","-","vfdb_iroN","1-2178/2178","===============","0/0",100,99.13,"vfdb","NP_753164","(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]",NA,1
"8082","ESC_NA3980AA_AS","NODE_72_length_14751_cov_27.7966","14174","14407","-","vfdb_papI","1-234/234","===============","0/0",100,98.72,"vfdb","NP_755468","(papI) regulatory protein PapI [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8083","ESC_NA3980AA_AS","NODE_73_length_12682_cov_27.2118","2993","4314","-","vfdb_iucD","1-1323/1338","========/======","1/1",98.8,96.3,"vfdb","NP_755499","(iucD) L-lysine 6-monooxygenase IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]",NA,1
"8084","ESC_NA3980AA_AS","NODE_73_length_12682_cov_27.2118","4311","6053","-","vfdb_iucC","1-1743/1743","===============","0/0",100,96.04,"vfdb","NP_755500","(iucC) aerobactin siderophore biosynthesis protein IucC [Aerobactin (VF0229)] [Escherichia coli CFT073]",NA,1
"8085","ESC_NA3980AA_AS","NODE_73_length_12682_cov_27.2118","6053","7000","-","vfdb_iucB","1-948/948","===============","0/0",100,95.46,"vfdb","NP_755501","(iucB) aerobactin siderophore biosynthesis protein IucB [Aerobactin (VF0229)] [Escherichia coli CFT073]",NA,1
"8086","ESC_NA3980AA_AS","NODE_73_length_12682_cov_27.2118","7001","8788","-","vfdb_iucA","1-1788/1788","===============","0/0",100,94.24,"vfdb","NP_755502","(iucA) aerobactin siderophore biosynthesis protein IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]",NA,1
"8087","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","1214","2224","-","vfdb_papG","1-1011/1011","===============","0/0",100,99.01,"vfdb","NP_755458","(papG) P pilus tip adhesin PapG [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8088","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","2268","2798","-","vfdb_papF","1-531/531","===============","0/0",100,98.68,"vfdb","NP_755459","(papF) P pilus minor subunit PapF  [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8089","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","2843","3382","-","vfdb_papE","1-540/540","===============","0/0",100,94.26,"vfdb","NP_755460","(papE) P pilus minor subunit PapE [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8090","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","3391","3930","-","vfdb_papK","1-540/540","===============","0/0",100,99.26,"vfdb","NP_755461","(papK) P pilus minor subunit PapK [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8091","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","3937","4518","-","vfdb_papJ","1-582/582","===============","0/0",100,98.11,"vfdb","NP_755463","(papJ) P pilus assembly protein PapJ [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8092","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","4555","5160","-","vfdb_papD","1-606/606","===============","0/0",100,99.5,"vfdb","NP_755464","(papD) chaperone protein PapD [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8093","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","5360","7882","-","vfdb_papC","1-2523/2523","===============","0/0",100,99.29,"vfdb","NP_755465","(papC) usher protein PapC [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8094","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","7929","8467","-","vfdb_papH","50-588/588",".==============","0/0",91.67,97.59,"vfdb","NP_755466","(papH) P pilus termination subunit PapH [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8095","ESC_NA3980AA_AS","NODE_79_length_9741_cov_22.4759","9336","9648","-","vfdb_papB","1-313/315","===============","0/0",99.37,99.04,"vfdb",NA,"(papB) regulatory protein PapB [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8096","ESC_NA3980AA_AS","NODE_80_length_8985_cov_24.2425","2481","4157","+","vfdb_kpsD","1-1677/1677","===============","0/0",100,100,"vfdb","AAA21682","(kpsD) KpsD [K1 capsule (VF0239)] [Escherichia coli O18:K1:H7 str. RS218]",NA,1
"8097","ESC_NA3982AA_AS","NODE_17_length_113962_cov_23.57","37110","38538","-","vfdb_aslA","1-1428/1428","========/======","1/1",100,98.6,"vfdb","AAG10151","(aslA) putative arylsulfatase [AslA (VF0238)] [Escherichia coli O18:K1:H7 str. RS218]",NA,1
"8098","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","280891","282195","-","vfdb_ybtS","1-1305/1305","===============","0/0",100,99.69,"vfdb","NP_405477","(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8099","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","282223","283503","-","vfdb_ybtX","1-1281/1281","===============","0/0",100,99.69,"vfdb","NP_405476","(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8100","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","283496","285298","-","vfdb_ybtQ","1-1803/1803","===============","0/0",100,99.67,"vfdb","NP_405475","(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8101","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","285285","287087","-","vfdb_ybtP","1-1803/1803","===============","0/0",100,99.67,"vfdb","NP_405474","(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8102","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","287254","288213","+","vfdb_ybtA","1-960/960","===============","0/0",100,99.48,"vfdb","NP_405473","(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8103","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","288404","294512","+","vfdb_irp2","1-6108/6108","========/======","1/1",100,99.74,"vfdb","NP_405472","(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8104","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","294600","304091","+","vfdb_irp1","1-9492/9492","===============","0/0",100,99.17,"vfdb","NP_405471","(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8105","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","304088","305188","+","vfdb_ybtU","1-1101/1101","===============","0/0",100,99.73,"vfdb","NP_405470","(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8106","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","305185","305988","+","vfdb_ybtT","1-804/804","===============","0/0",100,99.63,"vfdb","NP_405469","(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8107","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","305992","307569","+","vfdb_ybtE","1-1578/1578","===============","0/0",100,99.87,"vfdb","NP_405468","(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8108","ESC_NA3982AA_AS","NODE_1_length_353550_cov_19.3532","307700","309721","+","vfdb_fyuA","1-2022/2022","===============","0/0",100,99.8,"vfdb","NP_405467","(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]",NA,1
"8109","ESC_NA3982AA_AS","NODE_24_length_81846_cov_27.3314","2478","3640","+","vfdb_iroB","1-1163/1164","===============","0/0",99.91,98.37,"vfdb","NP_753168","(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8110","ESC_NA3982AA_AS","NODE_24_length_81846_cov_27.3314","3703","7440","+","vfdb_iroC","1-3738/3738","===============","0/0",100,99.14,"vfdb","NP_753167","(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8111","ESC_NA3982AA_AS","NODE_24_length_81846_cov_27.3314","7544","8773","+","vfdb_iroD","1-1230/1230","===============","0/0",100,98.86,"vfdb","NP_753166","(iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8112","ESC_NA3982AA_AS","NODE_24_length_81846_cov_27.3314","8858","9814","+","vfdb_iroE","1-957/957","===============","0/0",100,99.58,"vfdb","NP_753165","(iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]",NA,1
"8113","ESC_NA3982AA_AS","NODE_24_length_81846_cov_27.3314","9859","12036","-","vfdb_iroN","1-2178/2178","===============","0/0",100,99.13,"vfdb","NP_753164","(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]",NA,1
"8114","ESC_NA3982AA_AS","NODE_28_length_69631_cov_21.9763","174","4288","+","vfdb_fdeC","137-4251/4251","===============","0/0",96.8,100,"vfdb","YP_002390132","(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]",NA,1
"8115","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","7641","8651","-","vfdb_papG","1-1011/1011","===============","0/0",100,99.01,"vfdb","NP_755458","(papG) P pilus tip adhesin PapG [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8116","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","8695","9225","-","vfdb_papF","1-531/531","===============","0/0",100,98.68,"vfdb","NP_755459","(papF) P pilus minor subunit PapF  [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8117","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","9270","9809","-","vfdb_papE","1-540/540","===============","0/0",100,94.26,"vfdb","NP_755460","(papE) P pilus minor subunit PapE [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8118","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","9818","10357","-","vfdb_papK","1-540/540","===============","0/0",100,99.26,"vfdb","NP_755461","(papK) P pilus minor subunit PapK [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8119","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","10364","10945","-","vfdb_papJ","1-582/582","===============","0/0",100,98.11,"vfdb","NP_755463","(papJ) P pilus assembly protein PapJ [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8120","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","10982","11587","-","vfdb_papD","1-606/606","===============","0/0",100,99.5,"vfdb","NP_755464","(papD) chaperone protein PapD [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8121","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","11787","14309","-","vfdb_papC","1-2523/2523","===============","0/0",100,99.29,"vfdb","NP_755465","(papC) usher protein PapC [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8122","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","14356","14894","-","vfdb_papH","50-588/588",".==============","0/0",91.67,97.59,"vfdb","NP_755466","(papH) P pilus termination subunit PapH [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8123","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","15763","16075","-","vfdb_papB","1-313/315","===============","0/0",99.37,99.04,"vfdb",NA,"(papB) regulatory protein PapB [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8124","ESC_NA3982AA_AS","NODE_36_length_39415_cov_23.5258","16507","16740","+","vfdb_papI","1-234/234","===============","0/0",100,98.72,"vfdb","NP_755468","(papI) regulatory protein PapI [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"8125","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","27942","28712","-","vfdb_entD","1-771/771","===============","0/0",100,97.02,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8126","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","28737","30977","-","vfdb_fepA","1-2241/2241","===============","0/0",100,99.02,"vfdb","NP_752600","(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8127","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","31220","32422","+","vfdb_fes","1-1203/1203","===============","0/0",100,99.83,"vfdb","NP_752602","(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]",NA,1
"8128","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","32640","36493","+","vfdb_entF","1-3854/3882","===============","0/0",99.28,98.62,"vfdb","NP_752604","(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8129","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","37867","38682","-","vfdb_fepC","1-816/816","===============","0/0",100,99.75,"vfdb","NP_752606","(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8130","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","38679","39671","-","vfdb_fepG","1-993/993","===============","0/0",100,99.3,"vfdb","NP_752607","(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8131","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","39668","40684","-","vfdb_fepD","1-1017/1017","===============","0/0",100,98.62,"vfdb","NP_752608","(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8132","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","40783","42033","+","vfdb_entS","1-1251/1251","===============","0/0",100,98.56,"vfdb","NP_752609","(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]",NA,1
"8133","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","42037","42993","-","vfdb_fepB","1-957/957","===============","0/0",100,99.79,"vfdb","NP_752610","(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8134","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","43170","44357","+","vfdb_entC","1-1188/1188","===============","0/0",100,99.75,"vfdb","NP_752611","(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8135","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","44367","45977","+","vfdb_entE","1-1611/1611","===============","0/0",100,98.76,"vfdb","NP_752612","(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8136","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","45991","46848","+","vfdb_entB","1-858/858","===============","0/0",100,99.3,"vfdb","NP_752613","(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8137","ESC_NA3982AA_AS","NODE_3_length_274354_cov_21.3719","46848","47594","+","vfdb_entA","1-747/747","===============","0/0",100,98.53,"vfdb","NP_752614","(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"8138","ESC_NA3982AA_AS","NODE_45_length_24899_cov_21.2343","9526","10116","+","vfdb_ykgK/ecpR","1-591/591","===============","0/0",100,99.32,"vfdb","NP_286011","(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]",NA,1
"8139","ESC_NA3982AA_AS","NODE_45_length_24899_cov_21.2343","10190","10777","+","vfdb_yagZ/ecpA","1-588/588","===============","0/0",100,98.3,"vfdb","NP_286010","(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]",NA,1
"8140","ESC_NA3982AA_AS","NODE_45_length_24899_cov_21.2343","10834","11502","+","vfdb_yagY/ecpB","1-669/669","===============","0/0",100,98.06,"vfdb","NP_286009","(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]",NA,1
"8141","ESC_NA3982AA_AS","NODE_45_length_24899_cov_21.2343","11528","14053","+","vfdb_yagX/ecpC","1-2526/2526","===============","0/0",100,97.7,"vfdb","NP_286008","(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]",NA,1
"8142","ESC_NA3982AA_AS","NODE_45_length_24899_cov_21.2343","14043","15686","+","vfdb_yagW/ecpD","1-1644/1644","===============","0/0",100,99.03,"vfdb","NP_286007","(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]",NA,1
"8143","ESC_NA3982AA_AS","NODE_45_length_24899_cov_21.2343","15610","16363","+","vfdb_yagV/ecpE","1-754/756","===============","0/0",99.74,98.28,"vfdb","NP_286006","(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]",NA,1
"8144","ESC_NA3982AA_AS","NODE_45_length_24899_cov_21.2343","19974","24104","+","vfdb_vat","1-4131/4131","===============","0/0",100,99.95,"vfdb","NP_752330","(vat) Haemoglobin protease [Tsh (VF0233)] [Escherichia coli CFT073]",NA,1
"8145","ESC_NA3982AA_AS","NODE_48_length_16385_cov_23.3532","10058","11734","+","vfdb_kpsD","1-1677/1677","===============","0/0",100,100,"vfdb","AAA21682","(kpsD) KpsD [K1 capsule (VF0239)] [Escherichia coli O18:K1:H7 str. RS218]",NA,1
"8146","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","3288","4118","+","vfdb_gspC","1-831/831","===============","0/0",100,93.26,"vfdb","YP_404599","(gspC) general secretion pathway protein C [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8147","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","4358","6208","+","vfdb_gspD","1-1836/1836","========/======","1/15",100,94.38,"vfdb","YP_404600","(gspD) general secretion pathway protein D [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8148","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","6208","7701","+","vfdb_gspE","1-1494/1494","===============","0/0",100,93.51,"vfdb","YP_404601","(gspE) general secretion pathway protein E [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8149","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","7701","8900","+","vfdb_gspF","1-1200/1200","===============","0/0",100,93.5,"vfdb","YP_404602","(gspF) general secretion pathway protein F [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8150","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","8941","9396","+","vfdb_gspG","1-456/456","===============","0/0",100,94.08,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8151","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","9433","9963","+","vfdb_gspH","1-531/531","===============","0/0",100,96.42,"vfdb","YP_404604","(gspH) general secretion pathway protein H [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8152","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","9960","10331","+","vfdb_gspI","1-372/372","===============","0/0",100,91.4,"vfdb","YP_404605","(gspI) general secretion pathway protein I [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8153","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","10364","10933","+","vfdb_gspJ","1-570/570","===============","0/0",100,94.39,"vfdb","YP_404606","(gspJ) general secretion pathway protein J [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8154","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","10930","11907","+","vfdb_gspK","1-978/978","===============","0/0",100,96.83,"vfdb","YP_404607","(gspK) general secretion pathway protein K [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8155","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","12222","13082","+","vfdb_gspL","1-861/861","===============","0/0",100,94.66,"vfdb","YP_404608","(gspL) general secretion pathway protein L [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8156","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","13198","13619","+","vfdb_gspM","1-422/423","===============","0/0",99.76,97.39,"vfdb","YP_404609","(gspM) general secretion pathway protein M [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"8157","ESC_NA3982AA_AS","NODE_49_length_16133_cov_20.6882","14678","15454","+","vfdb_kpsM","1-777/777","===============","0/0",100,100,"vfdb","AAA24046","(kpsM) KpsM [K1 capsule (VF0239)] [Escherichia coli O18:K1:H7 str. RS218]",NA,1
