"","name","SEQUENCE","START","END","STRAND","GENE","COVERAGE","COVERAGE_MAP","GAPS","perc_coverage","perc_identity","DATABASE","ACCESSION","PRODUCT","RESISTANCE","gene_present"
"3351","ESC_NA4072AA_AS","NODE_11_length_127936_cov_16.677","93618","93739","+","vfdb_entD","15-137/771","===...../......","4/5",15.56,84,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3352","ESC_NA4072AA_AS","NODE_11_length_127936_cov_16.677","115242","115501","+","vfdb_fliN","157-416/417",".....==========","0/0",62.35,78.46,"vfdb","YP_001006749","(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3353","ESC_NA4072AA_AS","NODE_13_length_118487_cov_17.3064","16734","16851","-","vfdb_entD","15-131/771","===...../......","2/3",15.05,86.56,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3354","ESC_NA4072AA_AS","NODE_15_length_115088_cov_19.1408","46668","46770","-","vfdb_entD","14-117/771","===...../......","3/7",12.97,83.18,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3355","ESC_NA4072AA_AS","NODE_16_length_110070_cov_17.2005","13357","13487","-","vfdb_entD","3-133/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3356","ESC_NA4072AA_AS","NODE_1_length_300555_cov_18.0085","233765","233881","+","vfdb_entD","15-132/771","===...../......","1/1",15.18,83.9,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3357","ESC_NA4072AA_AS","NODE_1_length_300555_cov_18.0085","252117","252235","-","vfdb_entD","14-132/771","===...../......","2/2",15.3,82.5,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3358","ESC_NA4072AA_AS","NODE_21_length_80823_cov_19.8296","29861","29980","-","vfdb_entD","1-130/771","===...../......","2/12",15.43,83.97,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3359","ESC_NA4072AA_AS","NODE_22_length_77097_cov_18.7786","72781","72899","-","vfdb_entD","1-119/771","===...../......","2/2",15.3,86.67,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3360","ESC_NA4072AA_AS","NODE_26_length_66765_cov_18.3985","5429","5563","-","vfdb_entD","1-136/771","===...../......","3/3",17.38,81.75,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3361","ESC_NA4072AA_AS","NODE_27_length_65233_cov_19.6072","7595","7709","+","vfdb_entD","14-127/771","===...../......","2/3",14.66,82.76,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3362","ESC_NA4072AA_AS","NODE_28_length_61952_cov_18.9674","41143","41246","-","vfdb_entD","10-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3363","ESC_NA4072AA_AS","NODE_37_length_45665_cov_19.0257","15994","16121","+","vfdb_entD","10-140/771","===...../......","2/3",16.6,79.39,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3364","ESC_NA4072AA_AS","NODE_3_length_234226_cov_19.4528","71118","71242","+","vfdb_entD","1-126/771","===...../......","2/3",16.08,80.31,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3365","ESC_NA4072AA_AS","NODE_43_length_41670_cov_20.5254","32274","32470","+","vfdb_gspG","37-233/456",".=======.......","0/0",43.2,79.19,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"3366","ESC_NA4072AA_AS","NODE_44_length_39065_cov_20.2328","8850","9150","-","vfdb_papA","1-301/600","========/......","5/10",49.33,83.33,"vfdb","NP_755467","(papA) P pilus major subunit PapA [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"3367","ESC_NA4072AA_AS","NODE_4_length_225495_cov_17.6278","122185","122296","-","vfdb_entD","3-114/771","===...../......","2/2",14.4,87.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3368","ESC_NA4072AA_AS","NODE_4_length_225495_cov_17.6278","138637","138773","-","vfdb_flgM","91-227/258",".....=========.","0/0",53.1,81.02,"vfdb","YP_001006766","(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3369","ESC_NA4072AA_AS","NODE_4_length_225495_cov_17.6278","141345","141746","+","vfdb_flgE","1-402/1260","=====.../......","4/4",31.75,76.24,"vfdb","YP_001006761","(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3370","ESC_NA4072AA_AS","NODE_4_length_225495_cov_17.6278","144473","145024","+","vfdb_flgH","127-678/684","..=============","0/0",80.7,78.99,"vfdb","YP_001006758","(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3371","ESC_NA4072AA_AS","NODE_4_length_225495_cov_17.6278","146253","146422","+","vfdb_flgJ","94-260/924",".===..../......","1/3",18.07,75.29,"vfdb","YP_001006756","(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3372","ESC_NA4072AA_AS","NODE_55_length_27069_cov_16.187","15511","15650","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,84.51,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3373","ESC_NA4072AA_AS","NODE_5_length_180552_cov_19.4721","31891","32027","+","vfdb_entD","1-137/771","===...../......","2/2",17.64,87.68,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3374","ESC_NA4072AA_AS","NODE_68_length_13587_cov_18.3312","8395","8525","+","vfdb_entD","11-140/771","===...../......","2/3",16.73,85.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3375","ESC_NA4072AA_AS","NODE_6_length_171976_cov_18.7228","98770","98895","+","vfdb_entD","1-126/771","===...../......","2/2",16.21,88.98,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3376","ESC_NA4072AA_AS","NODE_8_length_153476_cov_19.2478","125400","126123","-","vfdb_cheD","795-1518/1674",".......=======.","0/0",43.25,77.49,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3377","ESC_NA4072AA_AS","NODE_8_length_153476_cov_19.2478","141524","141663","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,86.62,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3378","ESC_NA4072AA_AS","NODE_95_length_2624_cov_16.8574","1689","1793","+","vfdb_entD","11-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3379","ESC_NA4072AA_AS","NODE_9_length_153242_cov_19.4535","15531","15666","-","vfdb_entD","1-137/771","===...../......","3/3",17.51,81.88,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3380","ESC_SA8243AA_AS","NODE_10_length_191864_cov_2.297216","7579","7693","+","vfdb_entD","14-127/771","===...../......","2/3",14.66,82.76,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3381","ESC_SA8243AA_AS","NODE_10_length_191864_cov_2.297216","92837","92971","-","vfdb_entD","1-136/771","===...../......","3/3",17.38,81.75,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3382","ESC_SA8243AA_AS","NODE_11_length_175290_cov_2.369222","159747","159882","+","vfdb_entD","1-137/771","===...../......","3/3",17.51,81.88,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3383","ESC_SA8243AA_AS","NODE_12_length_162853_cov_2.430159","90150","90268","+","vfdb_entD","1-119/771","===...../......","2/2",15.3,86.67,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3384","ESC_SA8243AA_AS","NODE_13_length_161272_cov_2.508039","129498","129634","-","vfdb_entD","1-137/771","===...../......","2/2",17.64,87.68,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3385","ESC_SA8243AA_AS","NODE_14_length_160216_cov_2.497755","88385","89108","-","vfdb_cheD","795-1518/1674",".......=======.","0/0",43.25,77.49,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3386","ESC_SA8243AA_AS","NODE_14_length_160216_cov_2.497755","104509","104648","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,86.62,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3387","ESC_SA8243AA_AS","NODE_15_length_145411_cov_2.424370","29589","29708","-","vfdb_entD","1-130/771","===...../......","2/12",15.43,83.97,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3388","ESC_SA8243AA_AS","NODE_16_length_129256_cov_2.403786","58678","58808","-","vfdb_entD","1-131/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3389","ESC_SA8243AA_AS","NODE_16_length_129256_cov_2.403786","92516","92628","+","vfdb_katB","1231-1343/2196","........==.....","0/0",5.15,80.53,"vfdb","YP_096397","(katB) catalase-peroxidase KatB [KatAB (VF0168)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]",NA,1
"3390","ESC_SA8243AA_AS","NODE_16_length_129256_cov_2.403786","95268","95377","+","vfdb_entD","15-124/771","===...../......","2/2",14.14,88.29,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3391","ESC_SA8243AA_AS","NODE_17_length_119920_cov_2.655084","60900","61017","+","vfdb_entD","15-131/771","===...../......","2/3",15.05,86.56,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3392","ESC_SA8243AA_AS","NODE_1_length_480169_cov_2.252863","227134","227252","+","vfdb_entD","14-132/771","===...../......","2/2",15.3,82.5,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3393","ESC_SA8243AA_AS","NODE_1_length_480169_cov_2.252863","245488","245604","-","vfdb_entD","15-132/771","===...../......","1/1",15.18,83.9,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3394","ESC_SA8243AA_AS","NODE_20_length_106829_cov_2.250098","60491","60660","-","vfdb_flgJ","94-260/924",".===..../......","1/3",18.07,75.29,"vfdb","YP_001006756","(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3395","ESC_SA8243AA_AS","NODE_20_length_106829_cov_2.250098","61889","62440","-","vfdb_flgH","127-678/684","..=============","0/0",80.7,78.99,"vfdb","YP_001006758","(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3396","ESC_SA8243AA_AS","NODE_20_length_106829_cov_2.250098","65167","65568","-","vfdb_flgE","1-402/1260","=====.../......","4/4",31.75,76.24,"vfdb","YP_001006761","(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3397","ESC_SA8243AA_AS","NODE_20_length_106829_cov_2.250098","68140","68276","+","vfdb_flgM","91-227/258",".....=========.","0/0",53.1,81.02,"vfdb","YP_001006766","(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3398","ESC_SA8243AA_AS","NODE_20_length_106829_cov_2.250098","84617","84728","+","vfdb_entD","3-114/771","===...../......","2/2",14.4,87.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3399","ESC_SA8243AA_AS","NODE_22_length_88501_cov_2.279760","10392","11063","-","vfdb_cheD","847-1518/1674",".......=======.","0/0",40.14,75,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3400","ESC_SA8243AA_AS","NODE_22_length_88501_cov_2.279760","40403","40524","+","vfdb_entD","15-137/771","===...../......","4/5",15.56,84,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3401","ESC_SA8243AA_AS","NODE_22_length_88501_cov_2.279760","62027","62286","+","vfdb_fliN","157-416/417",".....==========","0/0",62.35,78.46,"vfdb","YP_001006749","(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3402","ESC_SA8243AA_AS","NODE_2_length_377413_cov_2.509332","162835","162959","-","vfdb_entD","1-126/771","===...../......","2/3",16.08,80.31,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3403","ESC_SA8243AA_AS","NODE_3_length_347966_cov_2.305524","202504","202634","-","vfdb_entD","3-133/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3404","ESC_SA8243AA_AS","NODE_4_length_265367_cov_2.395237","68202","68327","-","vfdb_entD","1-126/771","===...../......","2/2",16.21,88.98,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3405","ESC_SA8243AA_AS","NODE_4_length_265367_cov_2.395237","222413","222550","+","vfdb_fimE","400-537/597","..........====.","0/0",23.12,81.88,"vfdb","NP_757240","(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]",NA,1
"3406","ESC_SA8243AA_AS","NODE_52_length_10220_cov_2.881986","2177","2477","+","vfdb_papA","1-301/600","========/......","5/10",49.33,83.33,"vfdb","NP_755467","(papA) P pilus major subunit PapA [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"3407","ESC_SA8243AA_AS","NODE_56_length_9541_cov_2.708908","9161","9357","-","vfdb_gspG","37-233/456",".=======.......","0/0",43.2,79.19,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"3408","ESC_SA8243AA_AS","NODE_5_length_228816_cov_2.370626","72847","72986","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,84.51,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3409","ESC_SA8243AA_AS","NODE_6_length_227237_cov_2.351787","70863","70965","+","vfdb_entD","14-117/771","===...../......","3/7",12.97,83.18,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3410","ESC_SA8243AA_AS","NODE_7_length_199559_cov_2.402245","131755","131882","+","vfdb_entD","10-140/771","===...../......","2/3",16.6,79.39,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3411","ESC_SA8243AA_AS","NODE_9_length_192623_cov_2.428643","37701","37804","+","vfdb_entD","10-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3412","ESC_SA8243AA_AS","NODE_9_length_192623_cov_2.428643","113360","113490","+","vfdb_entD","11-140/771","===...../......","2/3",16.73,85.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3413","ESC_SA8243AA_AS","NODE_9_length_192623_cov_2.428643","119197","119301","-","vfdb_entD","11-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3414","ESC_SA8250AA_AS","NODE_10_length_175290_cov_2.764418","159747","159882","+","vfdb_entD","1-137/771","===...../......","3/3",17.51,81.88,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3415","ESC_SA8250AA_AS","NODE_11_length_165890_cov_2.898413","94709","95432","-","vfdb_cheD","795-1518/1674",".......=======.","0/0",43.25,77.49,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3416","ESC_SA8250AA_AS","NODE_11_length_165890_cov_2.898413","110833","110972","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,86.62,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3417","ESC_SA8250AA_AS","NODE_12_length_165467_cov_2.885973","29845","29964","-","vfdb_entD","1-130/771","===...../......","2/12",15.43,83.97,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3418","ESC_SA8250AA_AS","NODE_13_length_163108_cov_2.822825","90329","90447","+","vfdb_entD","1-119/771","===...../......","2/2",15.3,86.67,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3419","ESC_SA8250AA_AS","NODE_14_length_161500_cov_2.783529","129555","129691","-","vfdb_entD","1-137/771","===...../......","2/2",17.64,87.68,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3420","ESC_SA8250AA_AS","NODE_15_length_129278_cov_2.815224","58664","58794","-","vfdb_entD","1-131/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3421","ESC_SA8250AA_AS","NODE_15_length_129278_cov_2.815224","92502","92614","+","vfdb_katB","1231-1343/2196","........==.....","0/0",5.15,80.53,"vfdb","YP_096397","(katB) catalase-peroxidase KatB [KatAB (VF0168)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]",NA,1
"3422","ESC_SA8250AA_AS","NODE_15_length_129278_cov_2.815224","95254","95363","+","vfdb_entD","15-124/771","===...../......","2/2",14.14,88.29,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3423","ESC_SA8250AA_AS","NODE_17_length_111966_cov_2.485155","49712","49971","-","vfdb_fliN","157-416/417",".....==========","0/0",62.35,78.46,"vfdb","YP_001006749","(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3424","ESC_SA8250AA_AS","NODE_17_length_111966_cov_2.485155","71474","71595","-","vfdb_entD","15-137/771","===...../......","4/5",15.56,84,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3425","ESC_SA8250AA_AS","NODE_17_length_111966_cov_2.485155","100925","101596","+","vfdb_cheD","847-1518/1674",".......=======.","0/0",40.14,75,"vfdb","YP_001006778","(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3426","ESC_SA8250AA_AS","NODE_1_length_488750_cov_2.396487","231757","231875","+","vfdb_entD","14-132/771","===...../......","2/2",15.3,82.5,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3427","ESC_SA8250AA_AS","NODE_1_length_488750_cov_2.396487","250111","250227","-","vfdb_entD","15-132/771","===...../......","1/1",15.18,83.9,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3428","ESC_SA8250AA_AS","NODE_20_length_100832_cov_2.548942","77637","77754","+","vfdb_entD","15-131/771","===...../......","2/3",15.05,86.56,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3429","ESC_SA8250AA_AS","NODE_2_length_387266_cov_2.418078","184722","184852","+","vfdb_entD","3-133/771","===...../......","2/2",16.86,84.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3430","ESC_SA8250AA_AS","NODE_38_length_19246_cov_2.345336","7717","7856","+","vfdb_entD","1-141/771","===...../......","2/3",18.03,84.51,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3431","ESC_SA8250AA_AS","NODE_3_length_357677_cov_2.804417","162620","162744","-","vfdb_entD","1-126/771","===...../......","2/3",16.08,80.31,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3432","ESC_SA8250AA_AS","NODE_42_length_14620_cov_3.340961","14240","14436","-","vfdb_gspG","37-233/456",".=======.......","0/0",43.2,79.19,"vfdb","YP_404603","(gspG) general secretion pathway protein G [T2SS (VF0333)] [Shigella dysenteriae Sd197]",NA,1
"3433","ESC_SA8250AA_AS","NODE_4_length_348393_cov_2.693840","217745","217849","+","vfdb_entD","11-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3434","ESC_SA8250AA_AS","NODE_4_length_348393_cov_2.693840","223556","223686","-","vfdb_entD","11-140/771","===...../......","2/3",16.73,85.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3435","ESC_SA8250AA_AS","NODE_4_length_348393_cov_2.693840","299242","299345","-","vfdb_entD","10-114/771","===...../......","3/3",13.36,85.85,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3436","ESC_SA8250AA_AS","NODE_52_length_10219_cov_3.180352","7746","8046","-","vfdb_papA","1-301/600","========/......","5/10",49.33,83.33,"vfdb","NP_755467","(papA) P pilus major subunit PapA [P fimbriae (VF0220)] [Escherichia coli CFT073]",NA,1
"3437","ESC_SA8250AA_AS","NODE_5_length_316548_cov_2.456552","214245","214356","-","vfdb_entD","3-114/771","===...../......","2/2",14.4,87.61,"vfdb","NP_752599","(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]",NA,1
"3438","ESC_SA8250AA_AS","NODE_5_length_316548_cov_2.456552","230697","230833","-","vfdb_flgM","91-227/258",".....=========.","0/0",53.1,81.02,"vfdb","YP_001006766","(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3439","ESC_SA8250AA_AS","NODE_5_length_316548_cov_2.456552","233405","233806","+","vfdb_flgE","1-402/1260","=====.../......","4/4",31.75,76.24,"vfdb","YP_001006761","(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
"3440","ESC_SA8250AA_AS","NODE_5_length_316548_cov_2.456552","236533","237084","+","vfdb_flgH","127-678/684","..=============","0/0",80.7,78.99,"vfdb","YP_001006758","(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]",NA,1
